reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
18.049999999999994,50,3,12,1,0.34,18.0
16.999999999999993,50,3,12,1,0.32,30.0
16.999999999999993,50,3,11,1,0.32,28.0
16.849999999999994,50,3,11,1,0.32,27.0
17.899999999999995,50,3,10,1,0.32,30.0
16.999999999999993,50,3,13,1,0.34,33.0
20.2,50,3,12,1,0.24,71.0
20.2,50,3,10,1,0.2,98.0
20.2,50,3,7,1,0.22,76.0
20.2,50,3,10,1,0.28,76.0
17.949999999999996,50,3,7,1,0.34,36.0
20.2,50,3,9,1,0.28,74.0
17.749999999999996,50,3,9,1,0.34,40.0
20.2,50,3,9,1,0.22,72.0
17.899999999999995,50,3,10,1,0.38,32.0
20.2,50,3,8,1,0.22,98.0
17.949999999999996,50,3,12,1,0.3,39.0
19.6,50,3,8,1,0.22,52.0
20.2,50,3,8,1,0.22,77.0
18.049999999999994,50,3,11,1,0.36,22.0
16.849999999999994,50,3,12,1,0.4,28.0
20.2,50,3,7,1,0.2,99.0
16.849999999999994,50,3,10,1,0.36,29.0
18.049999999999994,50,3,11,1,0.34,21.0
18.2,50,3,8,1,0.2,99.0
20.2,50,3,10,1,0.28,75.0
20.2,50,3,9,1,0.22,72.0
17.2,50,3,8,1,0.22,100.0
17.899999999999995,50,3,11,1,0.38,36.0
16.699999999999996,50,3,11,1,0.36,33.0
20.2,50,3,9,1,0.2,73.0
20.2,50,3,8,1,0.22,99.0
20.2,50,3,9,1,0.22,100.0
17.899999999999995,50,3,6,1,0.24,31.0
20.2,50,3,9,1,0.24,74.0
18.049999999999994,50,3,13,1,0.38,28.0
16.849999999999994,50,3,11,1,0.3,29.0
17.999999999999993,50,3,11,1,0.32,32.0
18.099999999999994,50,3,12,1,0.3,37.0
20.2,50,3,11,1,0.22,73.0
17.749999999999996,50,3,11,1,0.34,31.0
16.999999999999993,50,3,12,1,0.34,25.0
16.999999999999993,50,3,11,1,0.34,30.0
17.699999999999996,50,3,9,1,0.28,31.0
17.049999999999994,50,3,12,1,0.32,26.0
16.999999999999993,50,3,12,1,0.34,25.0
20.2,50,3,10,1,0.22,72.0
20.2,50,3,11,1,0.24,75.0
18.049999999999994,50,3,12,1,0.34,29.0
18.049999999999994,50,3,11,1,0.28,38.0
20.2,50,3,9,1,0.26,77.0
